x,y
5.19,0
-4.32,0
8.64,0
-7.78,0
2.59,0
-6.92,0
-6.92,0
5.19,0
-3.46,0
43.22,0
15.56,0
-2.59,0
2.59,0
1.73,0
-42.36,0
-20.75,0
-6.92,0
19.88,0
-6.05,0
4.32,0
3.46,0
-5.19,0
10.37,0
12.97,0
-13.83,0
-30.25,0
12.10,0
28.53,0
17.29,0
-21.61,0
-6.05,0
3.46,0
-0.00,0
-5.19,0
-6.92,0
5.19,0
-2.59,0
23.34,0
-0.86,0
-7.78,0
-26.80,0
4.32,0
1.73,0
19.02,0
-17.29,0
-17.29,0
-13.83,0
20.75,0
16.42,0
-4.32,0
-7.78,0
-5.19,0
-11.24,0
12.97,0
-21.61,0
-6.92,0
-12.97,0
-0.86,0
9.51,0
14.70,0
12.10,0
-2.59,0
1.73,0
-18.15,0
-29.39,0
3.46,0
29.39,0
4.32,0
-0.86,0
10.37,0
24.20,0
-12.10,0
-4.32,0
-12.10,0
-11.24,0
2.59,0
1.73,0
20.75,0
6.92,0
-44.09,0
18.15,0
-0.86,0
-13.83,0
25.93,0
-6.05,0
3.46,0
19.88,0
7.78,0
-0.00,0
-26.80,0
-1.73,0
12.97,0
4.32,0
-3.46,0
7.78,0
-1.73,0
3.46,0
-2.59,0
-3.46,0
5.19,0
22.48,0
-3.46,0
-15.56,0
-22.48,0
5.19,0
-34.58,0
-12.97,0
-5.19,0
0.86,0
2.59,0
3.46,0
-2.59,0
-16.42,0
-12.10,0
28.53,0
8.64,0
22.48,0
-14.70,0
-16.42,0
-3.46,0
3.46,0
20.75,0
4.32,0
2.59,0
17.29,0
4.32,0
-0.86,0
8.64,0
-36.31,0
4.32,0
-5.19,0
4.32,0
6.92,0
-8.64,0
2.59,0
-28.53,0
4.32,0
-2.59,0
-6.92,0
-28.53,0
-13.83,0
44.95,0
-11.24,0
10.37,0
-8.64,0
-0.00,0
-12.10,0
6.05,0
25.93,0
-6.92,0
-2.59,0
-18.15,0
-6.92,0
-6.05,0
12.97,0
14.70,0
23.34,0
-1.73,0
-4.32,0
-15.56,0
2.59,0
-5.19,0
-0.86,0
-13.83,0
5.19,0
-7.78,0
19.02,0
2.59,0
-3.46,0
33.71,0
-7.78,0
2.59,0
-9.51,0
-20.75,0
13.83,0
0.00,0
-26.80,0
-5.19,0
-22.48,0
2.59,0
3.46,0
13.83,0
0.86,0
-8.64,0
12.10,0
1.73,0
-7.78,0
8.64,0
38.90,0
-10.37,0
3.46,0
-24.20,0
6.05,0
-0.00,0
4.32,0
-1.73,0
8.64,0
3.46,0
6.92,0
12.97,0
-5.19,0
-13.83,0
-15.56,0
-31.12,0
4.32,0
9.51,0
-5.19,0
-3.46,0
22.48,0
-4.32,0
-2.59,0
-14.70,0
-14.70,0
6.05,0
4.32,0
-9.51,0
-19.88,0
-11.24,0
6.92,0
6.05,0
-5.19,0
-8.64,0
6.92,0
-18.15,0
6.92,0
4.32,0
12.97,0
29.39,0
9.51,0
-7.78,0
47.54,0
8.64,0
-4.32,0
-9.51,0
5.19,0
-5.19,0
8.64,0
-6.92,0
-10.37,0
12.10,0
13.83,0
1.73,0
-4.32,0
6.92,0
-0.00,0
-11.24,0
-9.51,0
-33.71,0
2.59,0
-12.10,0
-6.05,0
-23.34,0
-9.51,0
-24.20,0
-2.59,0
0.00,0
6.92,0
-16.42,0
-11.24,0
16.42,0
16.42,0
-18.15,0
-2.59,0
7.78,0
18.15,0
20.75,0
-3.46,0
-14.70,0
-8.64,0
-23.34,0
-5.19,0
1.73,0
-8.64,0
10.37,0
-10.37,0
14.70,0
6.05,0
-13.83,0
3.46,0
24.20,0
18.15,0
-6.05,0
20.75,0
-3.46,0
13.83,0
-6.05,0
18.15,0
-10.37,0
22.48,0
-0.00,0
-3.46,0
6.05,0
-4.32,0
-7.78,0
-16.42,0
-12.97,0
-0.86,0
2.59,0
19.02,0
-2.59,0
-48.41,0
24.20,0
-13.83,0
14.70,0
-2.59,0
12.97,0
5.19,0
8.64,0
0.86,0
-8.64,0
-6.92,0
31.12,0
-12.97,0
1.73,0
-11.24,0
10.37,0
-0.00,0
2.59,0
2.59,0
4.32,0
-11.24,0
-12.97,0
12.10,0
4.32,0
6.05,0
-2.59,0
31.98,0
12.10,0
6.92,0
8.64,0
-16.42,0
-0.00,0
9.51,0
15.56,0
5.19,0
-6.05,0
-15.56,0
-11.24,0
-12.10,0
-2.59,0
-8.64,0
20.75,0
-5.19,0
-3.46,0
11.24,0
11.24,0
0.00,0
-19.88,0
-20.75,0
-12.97,0
4.32,0
-7.78,0
-31.98,0
-22.48,0
3.46,0
0.00,0
-0.86,0
7.78,0
-3.46,0
27.66,0
-4.32,0
-4.32,0
-6.92,0
17.29,0
21.61,0
1.73,0
3.46,0
-7.78,0
-18.15,0
-17.29,0
0.00,0
17.29,0
-10.37,0
25.07,0
-13.83,0
-0.86,0
-5.19,0
-5.19,0
6.92,0
-0.00,0
-19.88,0
-0.86,0
-31.12,0
-6.92,0
-25.07,0
-13.83,0
1.73,0
-4.32,0
-25.07,0
11.24,0
-8.64,0
-28.53,0
1.73,0
-44.95,0
-6.05,0
22.48,0
-2.59,0
-7.78,0
7.78,0
11.24,0
2.59,0
-9.51,0
-14.70,0
-14.70,0
-24.20,0
-9.51,0
9.51,0
-5.19,0
16.42,0
-13.83,0
6.05,0
-16.42,0
25.93,0
16.42,0
9.51,0
2.59,0
-14.70,0
17.29,0
-4.32,0
3.46,0
6.92,0
9.51,0
-10.37,0
-13.83,0
13.83,0
-2.59,0
-13.83,0
-19.88,0
11.24,0
41.49,0
-19.02,0
-7.78,0
-6.92,0
2.59,0
-12.97,0
18.15,0
-1.73,0
2.59,0
3.46,0
-2.59,0
12.97,0
21.61,0
16.42,0
35.44,0
-6.05,0
0.00,0
12.97,0
-8.64,0
6.92,0
-25.93,0
-21.61,0
12.10,0
-0.86,0
2.59,0
-16.42,0
6.05,0
-20.75,0
18.15,0
-4.32,0
3.46,0
15.56,0
-14.70,0
-14.70,0
-11.24,0
9.51,0
9.51,0
0.86,0
-10.37,0
15.56,0
7.78,0
-8.64,0
-4.32,0
6.05,0
-1.73,0
-7.78,0
9.51,0
16.42,0
-12.10,0
-40.63,0
5.19,0
-3.46,0
-19.02,0
-6.05,0
-1.73,0
26.80,0
2.59,0
-31.12,0
21.61,0
-0.86,0
13.83,0
-6.05,0
7.78,0
12.10,0
-0.86,0
-23.34,0
-2.59,0
6.92,0
-6.92,0
25.93,0
-2.59,0
3.46,0
31.98,0
-12.10,0
6.05,0
-14.70,0
0.00,0
-10.37,0
-18.15,0
2.59,0
6.05,0
-11.24,0
-14.70,0
4.32,0
4.32,0
19.88,0
21.61,0
25.07,0
12.97,0
-16.42,0
-0.86,0
-6.05,0
-3.46,0
-18.15,0
-2.59,0
-17.29,0
-17.29,0
4.32,0
38.03,0
-0.00,0
3.46,0
-25.07,0
20.75,0
-9.51,0
38.90,0
-12.10,0
21.61,0
-2.59,0
-2.59,0
5.19,0
5.19,0
-10.37,0
3.46,0
-3.46,0
18.15,0
17.29,0
15.56,0
9.51,0
-4.32,0
16.42,0
-12.97,0
-3.46,0
13.83,0
-9.51,0
-6.92,0
-19.88,0
-19.88,0
19.88,0
5.19,0
0.00,0
31.98,0
17.29,0
33.71,0
6.92,0
9.51,0
6.92,0
19.02,0
9.51,0
-7.78,0
-13.83,0
-13.83,0
-11.24,0
16.42,0
10.37,0
14.70,0
6.92,0
0.00,0
10.37,0
-19.02,0
-2.59,0
12.97,0
-26.80,0
-8.64,0
3.46,0
0.86,0
12.97,0
-1.73,0
-19.02,0
15.56,0
2.59,0
-20.75,0
27.66,0
5.19,0
-0.86,0
14.70,0
-5.19,0
6.92,0
-4.32,0
-4.32,0
-17.29,0
-6.05,0
-9.51,0
5.19,0
5.19,0
-17.29,0
-25.07,0
-3.46,0
-27.66,0
0.86,0
-15.56,0
-3.46,0
-12.97,0
3.46,0
5.19,0
3.46,0
-6.92,0
-20.75,0
-19.88,0
-2.59,0
-1.73,0
2.59,0
-4.32,0
-14.70,0
2.59,0
-8.64,0
2.59,0
-12.10,0
-2.59,0
-30.25,0
6.92,0
-0.00,0
-3.46,0
-6.05,0
9.51,0
-6.92,0
-16.42,0
1.73,0
-13.83,0
8.64,0
7.78,0
-23.34,0
12.97,0
2.59,0
3.46,0
-8.64,0
15.56,0
-8.64,0
-2.59,0
11.24,0
7.78,0
7.78,0
8.64,0
-8.64,0
7.78,0
-12.10,0
-0.00,0
-8.64,0
28.53,0
-4.32,0
5.19,0
-12.97,0
2.59,0
-2.59,0
12.10,0
-19.88,0
-8.64,0
20.75,0
10.37,0
-3.46,0
-4.32,0
-6.92,0
0.00,0
19.02,0
-10.37,0
-2.59,0
-25.93,0
-1.73,0
6.92,0
8.64,0
6.92,0
13.83,0
0.86,0
2.59,0
7.78,0
-3.46,0
5.19,0
-12.10,0
13.83,0
-26.80,0
12.97,0
11.24,0
-12.10,0
16.42,0
9.51,0
-8.64,0
-1.73,0
19.02,0
-19.02,0
8.64,0
16.42,0
-8.64,0
14.70,0
5.19,0
18.15,0
-9.51,0
19.88,0
-4.32,0
-3.46,0
6.05,0
13.83,0
24.20,0
-14.70,0
12.10,0
-24.20,0
-1.73,0
20.75,0
-25.93,0
-8.64,0
-6.92,0
14.70,0
-25.07,0
12.97,0
6.92,0
30.25,0
5.19,0
-13.83,0
12.10,0
4.32,0
10.37,0
-6.92,0
-6.92,0
15.56,0
3.46,0
-4.32,0
6.92,0
14.70,0
2.59,0
-26.80,0
-14.70,0
-24.20,0
17.29,0
-0.00,0
-20.75,0
3.46,0
-4.32,0
-22.48,0
8.64,0
6.05,0
-3.46,0
7.78,0
-2.59,0
-6.05,0
-13.83,0
25.93,0
0.86,0
-6.92,0
-5.19,0
-0.86,0
1.73,0
0.86,0
14.70,0
-5.19,0
-10.37,0
-13.83,0
-11.24,0
4.32,0
-13.83,0
-11.24,0
31.12,0
-13.83,0
6.92,0
-9.51,0
-7.78,0
-1.73,0
-2.59,0
-17.29,0
3.46,0
12.10,0
-1.73,0
-0.86,0
6.92,0
11.24,0
-6.92,0
4.32,0
-25.93,0
11.24,0
-2.59,0
-4.32,0
1.73,0
16.42,0
-29.39,0
3.46,0
-1.73,0
-33.71,0
-0.86,0
-19.88,0
16.42,0
12.97,0
27.66,0
9.51,0
20.75,0
-4.32,0
8.64,0
-12.97,0
-6.92,0
17.29,0
-6.05,0
-9.51,0
-11.24,0
19.88,0
9.51,0
-10.37,0
7.78,0
-4.32,0
2.59,0
19.88,0
-10.37,0
19.02,0
-5.19,0
27.66,0
6.92,0
0.00,0
9.51,0
3.46,0
0.86,0
12.10,0
-23.34,0
37.17,0
6.92,0
2.59,0
13.83,0
-20.75,0
18.15,0
-3.46,0
-6.92,0
9.51,0
5.19,0
19.88,0
-7.78,0
10.37,0
7.78,0
14.70,0
25.07,0
15.56,0
4.32,0
-6.05,0
4.32,0
-3.46,0
-11.24,0
-1.73,0
0.86,0
-10.37,0
0.00,0
-9.51,0
-14.70,0
-7.78,0
-14.70,0
22.48,0
26.80,0
17.29,0
2.59,0
-12.97,0
-20.75,0
14.70,0
0.00,0
-22.48,0
-9.51,0
-3.46,0
0.86,0
1.73,0
-18.15,0
14.70,0
-3.46,0
-2.59,0
14.70,0
18.15,0
14.70,0
-0.00,0
0.86,0
-9.51,0
-8.64,0
1.73,0
9.51,0
18.15,0
-13.83,0
6.92,0
0.86,0
11.24,0
0.86,0
-16.42,0
33.71,0
-4.32,0
12.97,0
2.59,0
7.78,0
0.86,0
-7.78,0
-26.80,0
12.97,0
4.32,0
-13.83,0
-0.86,0
12.10,0
39.76,0
-3.46,0
1.73,0
-6.05,0
3.46,0
-17.29,0
10.37,0
5.19,0
5.19,0
-10.37,0
-6.92,0
-7.78,0
12.10,0
2.59,0
2.59,0
-16.42,0
11.24,0
18.15,0
-15.56,0
3.46,0
-6.92,0
-25.07,0
-12.10,0
12.10,0
-11.24,0
-28.53,0
-1.73,0
-3.46,0
9.51,0
-22.48,0
31.98,0
-2.59,0
5.19,0
22.48,0
6.05,0
8.64,0
-1.73,0
5.19,0
-10.37,0
-20.75,0
11.24,0
23.34,0
-6.92,0
-5.19,0
-14.70,0
28.53,0
10.37,0
-9.51,0
10.37,0
-1.73,0
-3.46,0
-9.51,0
-10.37,0
3.46,0
-1.73,0
-15.56,0
13.83,0
-9.51,0
-7.78,0
-19.02,0
18.15,0
-2.59,0
-12.97,0
9.51,0
-25.07,0
-19.02,0
1.73,0
-8.64,0
10.37,0
27.66,0
6.05,0
10.37,0
-24.20,0
0.86,0
6.05,0
16.42,0
36.31,0
7.78,0
-24.20,0
12.10,0
-7.78,0
-28.53,0
16.42,0
-12.10,0
-8.64,0
-6.92,0
-0.86,0
10.37,0
-20.75,0
3.46,0
-5.19,0
20.75,0
-6.92,0
1.73,0
1.73,0
13.83,0
-14.70,0
-1.73,0
10.37,0
-5.19,0
5.19,0
18.15,0
6.05,0
0.86,0
23.34,0
14.70,0
31.98,0
2.59,0
-20.75,0
-11.24,0
2.59,0
-6.05,0
-4.32,0
6.05,0
11.24,0
-16.42,0
-9.51,0
3.46,0
25.93,0
12.10,0
-7.78,0
12.97,0
-15.56,0
18.15,0
0.86,0
15.56,0
-7.78,0
-12.97,0
0.86,0
-6.92,0
-0.86,0
0.00,0
-17.29,0
-16.42,0
4.32,0
-6.05,0
5.19,0
15.56,0
-0.86,0
7.78,0
-0.86,0
-26.80,0
19.02,0
-9.51,0
22.48,0
-6.92,0
-11.24,0
-12.97,0
-5.19,0
16.42,0
-12.97,0
8.64,0
-12.97,0
3.46,0
12.97,0
14.70,0
-2.59,0
3.46,0
-4.32,0
10.37,0
6.05,0
6.05,0
3.46,0
1.73,0
-23.34,0
-1.73,0
12.97,0
17.29,0
-22.48,0
0.86,0
-5.19,0
19.02,0
-13.83,0
3.46,0
-4.32,0
-44.95,0
0.00,0
-9.51,0
0.00,0
-6.92,0
-19.02,0
-5.19,0
-14.70,0
-16.42,0
-19.88,0
14.70,0
-6.05,0
-5.19,0
7.78,0
-25.93,0
4.32,0
22.48,0
11.24,0
-7.78,0
-4.32,0
3.46,0
-2.59,0
-12.97,0
2.59,0
19.02,0
10.37,0
-34.58,0
18.15,0
-8.64,0
5.19,0
5.19,0
8.64,0
-14.70,0
10.37,0
7.78,0
-20.75,0
6.05,0
-11.24,0
17.29,0
2.59,0
-4.32,0
-6.05,0
-25.07,0
-0.86,0
-13.83,0
-34.58,0
-3.46,0
9.51,0
28.53,0
38.03,0
7.78,0
12.97,0
10.37,0
6.05,0
24.20,0
7.78,0
23.34,0
5.19,0
-1.73,0
19.88,0
1.73,0
-9.51,0
4.32,0
4.32,0
10.37,0
-24.20,0
6.92,0
-5.19,0
-2.59,0
10.37,0
-7.78,0
-0.86,0
-6.05,0
25.93,0
-15.56,0
18.15,0
6.92,0
-8.64,0
2.59,0
-1.73,0
-12.10,0
-12.10,0
10.37,0
-9.51,0
10.37,0
0.86,0
-3.46,0
-2.59,0
-11.24,0
8.64,0
0.86,0
-10.37,0
17.29,0
-12.10,0
-12.97,0
-9.51,0
-19.88,0
2.59,0
-1.73,0
-0.86,0
12.10,0
-19.02,0
22.48,0
-12.10,0
7.78,0
-5.19,0
5.19,0
6.92,0
-10.37,0
0.86,0
-26.80,0
-6.92,0
-2.59,0
19.02,0
0.86,0
-3.46,0
11.24,0
9.51,0
15.56,0
-5.19,0
6.92,0
1.73,0
1.73,0
-7.78,0
4.32,0
22.48,0
-2.59,0
11.24,0
-10.37,0
-9.51,0
0.86,0
-8.64,0
31.12,0
-23.34,0
-25.93,0
-23.34,0
5.19,0
7.78,0
-9.51,0
-18.15,0
8.64,0
3.46,0
-25.93,0
-28.53,0
1.73,0
0.86,0
-9.51,0
12.97,0
-0.86,0
5.19,0
-12.97,0
17.29,0
-11.24,0
9.51,0
2.59,0
-11.24,0
14.70,0
-30.25,0
12.10,0
3.46,0
-15.56,0
-8.64,0
20.75,0
-18.15,0
16.42,0
0.00,0
-17.29,0
6.92,0
2.59,0
17.29,0
6.92,0
12.97,0
-0.00,0
9.51,0
-5.19,0
24.20,0
35.44,0
-6.92,0
0.86,0
-3.46,0
12.10,0
0.00,0
-12.10,0
-2.59,0
-24.20,0
4.32,0
-10.37,0
1.73,0
24.20,0
2.59,0
5.19,0
1.73,0
1.73,0
19.88,0
-12.97,0
3.46,0
7.78,0
-7.78,0
12.10,0
-5.19,0
-13.83,0
22.48,0
-5.19,0
-0.86,0
-30.25,0
-2.59,0
-6.92,0
1.73,0
-12.10,0
-0.86,0
4.32,0
-8.64,0
-18.15,0
10.37,0
3.46,0
-7.78,0
8.64,0
-12.10,0
3.46,0
-6.05,0
19.88,0
-0.86,0
-9.51,0
7.78,0
-12.97,0
-11.24,0
24.20,0
18.15,0
-9.51,0
28.53,0
-0.86,0
3.46,0
-1.73,0
3.46,0
17.29,0
3.46,0
1.73,0
15.56,0
-18.15,0
15.56,0
0.00,0
-0.86,0
-0.86,0
-5.19,0
-21.61,0
-6.92,0
-11.24,0
-20.75,0
-1.73,0
5.19,0
8.64,0
18.15,0
-12.97,0
29.39,0
-8.64,0
-12.10,0
6.05,0
0.86,0
5.19,0
-6.05,0
20.75,0
-7.78,0
-27.66,0
18.15,0
12.10,0
-7.78,0
23.34,0
-2.59,0
-0.86,0
7.78,0
-9.51,0
7.78,0
-7.78,0
17.29,0
21.61,0
2.59,0
-4.32,0
-19.02,0
-2.59,0
-14.70,0
12.97,0
-0.86,0
-12.97,0
-22.48,0
9.51,0
6.05,0
2.59,0
4.32,0
28.53,0
-7.78,0
-7.78,0
4.32,0
2.59,0
-0.86,0
28.53,0
20.75,0
-6.05,0
12.97,0
17.29,0
22.48,0
16.42,0
-17.29,0
18.15,0
-20.75,0
1.73,0
16.42,0
0.86,0
12.10,0
14.70,0
4.32,0
6.92,0
-0.86,0
-12.97,0
26.80,0
6.92,0
-2.59,0
-6.05,0
-8.64,0
-12.10,0
